$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  APR 06, 2025 18:58:49

*RUN   1        : WW23_G-1                  CSCER048 CIOB2301    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : CIOB2301 WH ROOTS ANATOMY
 DATA PATH      : C:\DSSAT48\Wheat\
 TREATMENT  1   : WW23_G-1                  CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
 2022  21   142    49  17.6  -6.0 25.51 10.70  0.78  1.10  73.4  1.81 0.272  2.08  2087    19   377  1692   751   941     0  0.00     0     0   521     0 302.8 5.316  30.8     0     0  2148   241  0.93  0.73  33.9  13.4  0.38  1.00  0.62  0.71  0.00  0.00  0.00   2.0  0.00  0.00  0.50  0.41
 2022  22   143    50  15.2  -6.0 25.51 10.88  0.79  1.12  75.1  1.86 0.281  2.14  2143    19   389  1736   774   962     0  0.00     0     0   529     0 313.4 5.604  30.5     0     0  2148   240  0.94  0.73  33.9  14.2  0.39  1.00  0.61  0.70  0.00  0.00  0.00   2.0  0.00  0.00  0.50  0.41
 2022  23   144    51  14.9  -6.0 25.51 11.05  0.80  1.27  73.1  1.92 0.291  2.21  2198    19   400  1779   804   975     0  0.00     0     0   527     0 324.4 5.893  29.6     0     0  2148   239  0.95  0.74  33.9  16.6  0.44  1.00  0.56  0.66  0.00  0.00  0.00   1.7  0.00  0.00  0.50  0.41
 2022  24   145    52  14.6  -6.0 25.51 11.22  0.80  1.01  70.0  1.90 0.291  2.19  2226    19   411  1796   799   997     0  0.00     0     0   547     0 358.3 6.187  30.5     0     0  2148   238  0.97  0.73  34.0  13.6  0.35  1.00  0.65  0.73  0.00  0.00  0.00   1.5  0.00  0.00  0.50  0.41
 2022  25   146    53  14.5  -6.0 25.51 11.39  0.80  1.13  68.2  1.89 0.292  2.18  2253    19   422  1812   799  1012     0  0.00     0     0   559     0 391.9 6.485  30.8     0     0  2148   237  0.98  0.73  34.1  15.9  0.40  1.00  0.60  0.70  0.00  0.00  0.00   2.0  0.00  0.00  0.50  0.41
 2022  26   147    54  17.5  -6.0 25.51 11.59  0.80  1.03  62.3  1.88 0.292  2.17  2269    19   432  1819   797  1021     0  0.00     0     0   565     0 430.4 6.854  31.1     0     0  2148   235  0.99  0.73  34.3  15.0  0.36  1.00  0.64  0.73  0.00  0.00  0.00   2.0  0.00  0.00  0.50  0.40
 2022  27   148    55  16.4  -6.0 25.51 11.78  0.81  0.90  61.7  1.93 0.302  2.23  2313    19   442  1852   825  1027     0  0.00     0     0   557     0 441.6 7.209  30.1     0     0  2148   234  1.00  0.72  34.6  13.6  0.31  1.00  0.69  0.76  0.00  0.00  0.00   2.0  0.00  0.00  0.50  0.40
 2022  28   149    56  17.1  -6.0 25.51 11.98  0.82  0.99  59.4  2.00 0.313  2.32  2354    19   451  1884   859  1025     0  0.00     0     0   539     0 453.2 7.587  28.6     0     0  2148   233  1.02  0.73  34.9  15.5  0.34  1.00  0.66  0.74  0.00  0.00  0.00   1.3  0.00  0.00  0.50  0.40
 2022  29   150    57  16.6  -6.0 25.51 12.18  0.83  0.81  58.2  2.07 0.325  2.40  2393    19   460  1914   892  1022     0  0.00     0     0   519     0 465.2 7.963  27.1     0     0  2148   232  1.03  0.72  35.2  13.2  0.28  1.00  0.72  0.78  0.00  0.00  0.00   1.1  0.00  0.00  0.50  0.40
 2022  30   151    58  15.9  -6.0 25.51 12.36  0.82  0.83  58.3  2.05 0.324  2.37  2404    19   470  1915   886  1029     0  0.00     0     0   526     0 505.9 8.328  27.5     0     0  2148   231  1.05  0.72  35.5  13.8  0.29  1.00  0.71  0.78  0.00  0.00  0.00   1.1  0.00  0.00  0.50  0.40
 2022  31   152    59  15.1  -6.0 25.51 12.54  0.82  0.77  57.9  2.01 0.321  2.34  2416    19   479  1918   876  1042     0  0.00     0     0   540     0 545.4 8.683  28.1     0     0  2148   230  1.06  0.72  35.7  13.1  0.27  1.00  0.73  0.79  0.00  0.00  0.00   2.0  0.00  0.00  0.50  0.40
 2022  32   153    60  14.4  -6.0 25.51 12.70  0.82  0.93  58.8  2.00 0.322  2.32  2430    19   488  1923   875  1048     0  0.00     0     0   543     0 583.4 9.028  28.3     0     0  2148   229  1.07  0.73  35.9  16.1  0.32  1.00  0.68  0.75  0.00  0.00  0.00   2.0  0.00  0.00  0.50  0.39
 2022  33   154    61  14.5  -6.0 25.58 12.87  0.84  1.82  59.5  2.14 0.344  2.49  2483    19   496  1968   942  1026     0  0.00     0     0   491     0 583.4 9.382  24.9     0     0  2171   227  1.08  0.76  36.1  32.0  0.63  0.73  0.37  0.51  0.00  0.00  0.00   2.0  0.00  0.00  0.50  0.39
 2022  34   155    62  13.2  -6.0 25.58 13.03  0.84  0.76  59.6  2.19 0.352  2.54  2522    19   506  1998   965  1033     0  0.00     0     0   486     0 596.6 9.710  24.3     0     0  2171   227  1.09  0.72  36.3  13.6  0.26  1.00  0.74  0.80  0.00  0.00  0.00   0.9  0.00  0.00  0.49  0.39
 2022  35   156    63  14.6  -6.0 25.58 13.20  0.84  0.72  55.9  2.17 0.352  2.52  2531    19   515  1997   962  1035     0  0.00     0     0   486     0 637.5 10.08  24.3     0     0  2171   225  1.10  0.72  36.5  13.1  0.25  1.00  0.75  0.81  0.00  0.00  0.00   0.9  0.00  0.00  0.49  0.39
 2022  36   157    64  15.6  -6.0 25.58 13.38  0.84  0.69  54.4  2.15 0.352  2.50  2536    19   523  1994   958  1036     0  0.00     0     0   485     0 680.3 10.48  24.3     0     0  2171   224  1.12  0.72  36.7  12.8  0.24  1.00  0.76  0.81  0.00  0.00  0.00   2.0  0.00  0.00  0.49  0.39
 2022  37   158    65  15.5  -6.0 25.58 13.56  0.84  0.70  54.8  2.13 0.351  2.48  2542    19   532  1991   954  1037     0  0.00     0     0   484     0 723.0 10.89  24.3     0     0  2171   223  1.13  0.72  37.0  13.1  0.24  1.00  0.76  0.81  0.00  0.00  0.00   2.0  0.00  0.00  0.49  0.38
 2022  38   159    66  17.0  -6.0 25.58 13.76  0.85  0.66  52.1  2.20 0.364  2.56  2572    19   540  2013   991  1022     0  0.00     0     0   453     0 738.5 11.34  22.5     0     0  2171   222  1.14  0.72  37.3  12.5  0.23  1.00  0.77  0.82  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  39   160    67  16.6  -6.0 25.58 13.95  0.85  0.64  52.2  2.25 0.374  2.63  2600    19   548  2033  1022  1011     0  0.00     0     0   428     0 756.6 11.79  21.1     0     0  2171   221  1.16  0.72  37.6  12.3  0.22  1.00  0.78  0.83  0.00  0.00  0.00   1.2  0.00  0.00  0.00  0.00
 2022  40   161    68  15.5  -6.0 25.58 14.13  0.86  0.65  53.0  2.32 0.386  2.71  2633    19   557  2057  1058   999     0  0.00     0     0   402     0 770.8 12.21  19.5     0     0  2171   219  1.17  0.73  37.9  12.6  0.23  1.00  0.77  0.83  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  41   162    69  16.0  -6.0 25.58 14.31  0.87  0.64  52.1  2.36 0.395  2.76  2660    19   565  2077  1085   992     0  0.00     0     0   383     0 789.6 12.66  18.4     0     0  2171   218  1.18  0.73  38.1  12.6  0.22  1.00  0.78  0.83  0.00  0.00  0.00   1.9  0.00  0.00  0.00  0.00
 2022  42   163    70  16.5  -6.0 30.63 14.51  0.87  0.61  51.1  2.40 0.403  2.80  2686    19   572  2095  1108   986     0  0.00     0     0   366     0 808.9 13.12  17.5     0     0  2171   216  1.20  0.73  38.4  12.3  0.21  1.00  0.79  0.84  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  43   164    71  16.6  -6.0 31.49 14.70  0.87  0.65  50.1  2.43 0.411  2.84  2711    19   580  2112  1130   982     0  0.00     0     0   352     0 828.5 13.60  16.7     0     0  2171   215  1.20  0.74  37.9  13.1  0.23  1.00  0.77  0.83  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  44   165    72  19.6  -6.0 32.51 14.93  0.88  0.58  46.4  2.45 0.417  2.87  2731    19   586  2126  1147   979     0  0.00     0     0   340     0 849.1 14.17  16.0     0     0  2171   214  1.20  0.74  37.2  11.5  0.20  1.00  0.80  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  45   166    73  17.9  -6.0 33.43 15.14  0.88  0.53  47.4  2.47 0.422  2.89  2752    19   593  2140  1164   976     0  0.00     0     0   330     0 869.5 14.69  15.4     0     0  2171   212  1.20  0.74  36.6  10.6  0.19  1.00  0.81  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  46   167    74  15.7  -6.0 34.24 15.32  0.88  0.56  49.0  2.49 0.429  2.92  2776    19   600  2157  1181   976     0  0.00     0     0   321     0 889.5 15.16  14.9     0     0  2171   211  1.20  0.74  36.0  11.1  0.19  1.00  0.81  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  47   168    75  15.9  -6.0 35.06 15.50  0.88  0.58  49.3  2.50 0.434  2.94  2800    19   607  2174  1195   978     0  0.00     0     0   313     0 909.8 15.64  14.4     0     0  2171   210  1.20  0.75  35.3  11.4  0.20  1.00  0.80  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  48   169    76  14.9  -6.0 35.83 15.68  0.88  0.54  48.9  2.52 0.440  2.96  2823    19   614  2190  1209   981     0  0.00     0     0   306     0 929.9 16.09  14.0     0     0  2171   208  1.20  0.75  34.7  10.7  0.19  1.00  0.81  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  49   170    77  14.9  -6.0 36.60 15.85  0.88  0.52  47.5  2.53 0.445  2.97  2845    19   621  2206  1221   985     0  0.00     0     0   300     0 950.2 16.55  13.6     0     0  2171   207  1.20  0.75  34.1  10.3  0.18  1.00  0.82  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  50   171    78  16.0  -6.0 37.43 16.04  0.88  0.51  45.7  2.53 0.450  2.98  2865    19   627  2219  1231   989     0  0.00     0     0   295     0 971.0 17.04  13.3     0     0  2146   206  1.20  0.75  33.5  10.0  0.18  1.00  0.82  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  51   172    79  16.7  -6.0 38.29 16.23  0.88  0.48  44.4  2.53 0.454  2.98  2884    19   633  2232  1239   993     0  0.00     0     0   291     0 992.0 17.57  13.0     0     0  2120   204  1.20  0.76  32.9   9.6  0.17  1.00  0.83  0.87  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  52   173    80  16.4  -6.0 39.14 16.42  0.88  0.56  44.5  2.52 0.458  2.98  2902    19   639  2245  1247   998     0  0.00     0     0   288     0  1013 18.08  12.8     0     0  2095   202  1.20  0.76  32.4  11.2  0.20  1.00  0.80  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  53   174    81  14.9  -6.0 39.91 16.59  0.88  0.56  44.4  2.52 0.462  2.98  2921    19   644  2258  1254  1004     0  0.00     0     0   284     0  1034 18.56  12.6     0     0  2072   201  1.20  0.77  31.8  11.0  0.19  1.00  0.81  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  54   175    82  16.8  -6.0 40.88 16.79  0.88  0.47  42.0  2.51 0.465  2.97  2938    19   650  2269  1259  1011     0  0.00     0     0   282     0  1055 19.10  12.4     0     0  2046   199  1.20  0.77  31.2   9.3  0.16  1.00  0.84  0.88  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  55   176    83  15.4  -6.0 41.78 16.79  0.87  0.46  42.5  2.43 0.460  2.89  2976    19   655  2302  1226  1052     0  0.00     0     0   316    24  1055 19.60  13.9     0     0  2023   198  1.20  0.77  30.7   9.3  0.16  1.00  0.84  0.88  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  56   177    84  15.6  -6.0 42.68 16.79  0.86  0.54  41.6  2.35 0.454  2.80  3013    19   660  2334  1193  1093     0  0.00     0     0   350    48  1055 20.12  15.3     0     0  1999   197  1.20  0.78  30.2  10.9  0.19  1.00  0.81  0.85  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  57   178    85  15.1  -6.0 43.56 16.79  0.86  0.44  41.2  2.28 0.449  2.72  3050    19   665  2366  1161  1134     0  0.00     0     0   382    71  1055 20.61  16.7     0     0  1976   196  1.20  0.78  29.7   8.9  0.15  1.00  0.85  0.88  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  58   179    86  16.6  -6.0 44.53 16.79  0.85  0.42  39.1  2.20 0.444  2.64  3085    19   670  2397  1129  1174     0  0.00     0     0   415    95  1055 21.17  18.0     0     0  1951   195  1.20  0.78  29.2   8.6  0.15  1.00  0.85  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  59   180    87  16.9  -6.0 45.51 16.79  0.84  0.41  38.0  2.13 0.438  2.56  3120    19   674  2427  1097  1212     0  0.00     0     0   447   118  1055 21.73  19.4     0     0  1925   194  1.20  0.79  28.7   8.4  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  60   181    88  16.8  -6.0 46.48 16.79  0.83  0.42  37.2  2.05 0.433  2.49  3153    19   678  2456  1065  1251     0  0.00     0     0   479   140  1055 22.30  20.7     0     0  1900   193  1.20  0.79  28.2   8.6  0.15  1.00  0.85  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  61   182    89  17.9  -6.0 47.52 16.79  0.81  0.50  35.7  1.98 0.428  2.41  3185    19   682  2485  1034  1288     0  0.00     0     0   510   163  1055 22.90  22.0     0     0  1874   192  1.20  0.80  27.7  10.3  0.17  1.00  0.83  0.87  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  62   183    90  18.9  -6.0 48.62 16.79  0.80  0.41  34.4  1.91 0.422  2.33  3217    19   685  2513  1002  1325     0  0.00     0     0   541   186  1055 23.54  23.2     0     0  1846   190  1.20  0.80  27.3   8.6  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  63   184    91  20.2  -6.0 49.79 16.79  0.79  0.37  33.0  1.83 0.416  2.25  3246    19   688  2539   969  1349     0  0.00    12    12   572   209  1055 24.24  24.5     0     0  1817   189  1.20  0.81  26.8   7.7  0.13  1.00  0.87  0.90  0.00  0.00  0.00   2.0  0.00  0.01  0.00  0.00
 2022  64   185    92  17.3  -6.0 52.74 16.79  0.78  0.39  34.4  1.77 0.411  2.18  3278    19   692  2567   940  1363     0  0.00    34    25   601   230  1055 24.83  25.7     0     0  1792   188  1.20  0.81  26.4   8.1  0.13  1.00  0.87  0.90  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  65   186    93  15.3  -6.0 55.80 16.79  0.77  0.41  35.1  1.71 0.412  2.13  3310    19   695  2596   917  1375     0  0.00    58    38   627   247  1055 25.36  26.7     0     0  1770   187  1.20  0.83  26.0   8.5  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  66   187    94  14.6  -6.0 58.72 16.79  0.76  0.40  33.1  1.66 0.413  2.08  3340    19   697  2624   894  1385     0  0.00    82    51   651   263  1055 25.87  27.6     0     0  1750   186  1.20  0.84  25.6   9.0  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  67   188    95  14.4  -6.0 64.00 16.79  0.73  0.36  31.1  1.56 0.413  1.97  3369    19   700  2650   842  1404     0  0.00   107    63   694   297  1055 26.37  29.5     0     0  1730   185  1.20  0.85  25.2   8.5  0.12  1.00  0.88  0.90  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  68   189    96  12.8  -6.0 70.06 16.79  0.71  0.39  33.3  1.46 0.415  1.87  3400    19   702  2679   791  1423     0  0.00   134    76   736   331  1055 26.82  31.4     0     0  1712   184  1.20  0.87  24.9   8.9  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  69   190    97  13.4  -6.0 71.09 16.79  0.69  0.36  28.6  1.37 0.416  1.78  3427    19   704  2704   745  1436     0  0.00   162    87   774   362  1055 27.29  33.0  4438 .0000  1694   183  1.20  0.88  24.5   9.3  0.13  1.00  0.87  0.90  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  70   191    98  14.6  -6.0 72.21 16.79  0.66  0.40  31.1  1.27 0.417  1.69  3456    19   705  2732   698  1449     4  0.00   189   104   810   392  1055 27.80  34.7  4438 .0001  1674   183  1.20  0.89  24.2   9.2  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  71   192    99  15.6  -6.0 73.40 16.79  0.63  0.34  26.1  1.18 0.413  1.59  3480    19   706  2755   649  1459    13  0.00   210   112   857   425  1055 28.35  37.0  4438 .0003  1653   182  1.20  0.90  23.9   8.8  0.12  1.00  0.88  0.91  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  72   193   100  16.1  -6.0 74.64 16.79  0.60  0.38  28.9  1.08 0.409  1.49  3508    19   707  2782   598  1480    27  0.01   219   127   902   458  1055 28.91  39.3  4438 .0006  1632   181  1.20  0.92  23.6   9.0  0.13  1.00  0.87  0.90  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  73   194   101  17.6  -6.0 76.00 16.79  0.57  0.33  24.0  0.98 0.404  1.39  3530    19   707  2804   546  1493    48  0.02   226   148   936   491  1055 29.54  41.4  4438 .0011  1608   180  1.20  0.93  23.3   9.0  0.12  1.00  0.88  0.91  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  74   195   102  17.9  -6.0 77.38 16.79  0.53  0.40  26.8  0.88 0.400  1.28  3556    19   708  2829   491  1502    76  0.03   233   176   969   527  1055 30.17  43.5  4438 .0017  1585   178  1.20  0.95  23.0   9.4  0.14  1.00  0.86  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  75   196   103  18.1  -6.0 78.77 16.79  0.48  0.37  23.0  0.77 0.396  1.17  3578    19   708  2852   436  1504   111  0.04   238   211   992   562  1055 30.82  45.5  4438 .0025  1561   177  1.20  0.96  22.7  10.2  0.13  1.00  0.87  0.90  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  76   197   104  18.4  -6.0 80.04 16.79  0.44  0.45  26.0  0.67 0.391  1.06  3603    19   707  2877   382  1502   153  0.05   243   253  1010   597  1055 31.47  47.5  4438 .0035  1537   176  1.20  0.98  22.4  11.0  0.16  1.00  0.84  0.88  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  77   198   105  18.6  -6.0 80.34 16.79  0.39  0.43  22.0  0.58 0.387  0.97  3624    19   707  2899   331  1491   202  0.07   245   302  1015   629  1055 32.13  49.1  4438 .0046  1514   175  1.20  0.98  22.1  12.1  0.15  1.00  0.85  0.89  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  78   199   106  19.0  -6.0 80.64 16.79  0.37  0.53  24.8  0.54 0.383  0.92  3648    19   706  2923   310  1474   253  0.09   244   353  1003   643  1055 32.80  49.5  4438 .0057  1490   174  1.20  0.98  21.8  13.0  0.18  1.00  0.82  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  79   200   107  18.5  -6.0 80.94 16.79  0.35  0.48  21.4  0.50 0.379  0.88  3669    19   706  2944   288  1455   301  0.10   242   401   989   657  1055 33.45  49.8  4438 .0068  1467   173  1.20  0.98  21.6  14.0  0.17  1.00  0.83  0.87  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  80   201   108  16.5  -6.0 81.20 16.79  0.32  0.63  25.6  0.46 0.375  0.83  3694    19   706  2969   268  1444   345  0.12   242   445   983   670  1055 34.04  50.3  4438 .0078  1447   172  1.20  0.98  21.3  15.7  0.22  1.00  0.78  0.83  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  81   202   109  17.8  -6.0 81.48 16.79  0.30  0.53  20.7  0.42 0.371  0.80  3713    19   705  2989   249  1426   392  0.13   240   492   969   682  1055 34.66  50.6  4438 .0088  1426   171  1.20  0.98  21.1  15.7  0.18  1.00  0.82  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  82   203   110  19.4  -6.0 81.79 16.79  0.28  0.62  23.0  0.39 0.367  0.76  3736    19   705  3012   229  1406   443  0.15   239   543   953   695  1055 35.35  50.8  4438 .0100  1404   170  1.20  0.98  20.8  15.7  0.21  1.00  0.79  0.84  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  83   204   111  19.9  -6.0 82.11 16.79  0.26  0.54  18.9  0.35 0.363  0.71  3754    19   705  3030   208  1382   496  0.16   236   595   932   708  1055 36.05  51.0  4438 .0112  1381   168  1.20  0.98  20.6  16.2  0.19  1.00  0.81  0.86  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  84   205   112  19.4  -6.0 82.42 16.79  0.23  0.70  22.2  0.31 0.359  0.67  3775    19   704  3052   187  1362   547  0.18   234   647   916   721  1055 36.73  51.3  4438 .0123  1360   167  1.20  0.98  20.3  18.1  0.24  1.00  0.76  0.81  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  85   206   113  19.6  -6.0 82.73 16.79  0.21  0.80  18.5  0.28 0.355  0.63  3793    19   704  3070   167  1339   599  0.19   232   698   895   734  1055 37.42  51.5  4438 .0135  1339   166  1.20  0.98  20.1  24.6  0.28  1.00  0.72  0.79  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  86   207   114  19.0  -6.0 83.03 16.79  0.19  0.87  21.8  0.24 0.351  0.59  3814    19   703  3092   147  1319   649  0.21   230   749   878   746  1055 38.09  51.8  4438 .0146  1319   165  1.20  0.98  19.9  22.7  0.30  1.00  0.70  0.77  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  87   208   115  20.0  -6.0 83.35 16.79  0.16  0.86  17.8  0.21 0.348  0.56  3831    19   703  3109   127  1294   702  0.23   227   802   855   758  1055 38.80  51.8  4438 .0158  1298   164  1.20  0.98  19.7  27.1  0.30  1.00  0.70  0.77  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  88   209   116  18.9  -6.0 83.66 16.79  0.14  1.15  21.7  0.17 0.344  0.52  3851    19   702  3130   107  1275   752  0.24   226   852   839   771  1055 39.46  52.2  4438 .0169  1279   163  1.20  0.98  19.5  30.4  0.40  1.00  0.60  0.69  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  89   210   117  18.3  -6.0 83.95 16.79  0.11  1.03  17.8  0.14 0.341  0.48  3868    19   702  3148    88  1254   800  0.25   223   900   819   782  1055 40.10  52.3  4438 .0180  1261   162  1.20  0.98  19.2  32.8  0.36  1.00  0.64  0.72  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  90   211   118  19.5  -6.0 84.26 16.79  0.09  1.44  20.5  0.11 0.337  0.45  3888    19   701  3168    70  1232   852  0.27   221   951   799   793  1055 40.79  52.5  4438 .0192  1242   161  1.20  0.98  19.0  38.4  0.50  1.00  0.50  0.61  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  91   212   119  18.5  -6.0 84.55 16.79  0.07  1.64  17.2  0.08 0.334  0.41  3905    19   701  3185    51  1210   900  0.28   219  1000   779   805  1055 41.43  52.6  4438 .0203  1224   160  1.20  0.98  18.8  53.3  0.57  0.86  0.43  0.56  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  92   213   120  18.5  -6.0 84.85 16.79  0.04  2.47  20.6  0.05 0.331  0.38  3924    19   701  3205    34  1190   949  0.30   217  1049   760   815  1055 42.08  52.8  4438 .0214  1207   158  1.20  0.98  18.6  66.6  0.86  0.28  0.14  0.34  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  93   214   121  20.6  -6.0 85.18 16.79  0.02  2.87  15.1  0.03 0.327  0.35  3939    19   700  3220    17  1161  1004  0.31   213  1103   730   825  1055 42.81  52.5  4438 .0226  1189   157  1.20  0.98  18.4  99.9  1.07  0.00  0.00  0.18  0.00  0.00  0.00   2.0  0.00  0.04  0.00  0.00
 2022  94   215   122  19.4  -6.0 85.49 16.79  0.00  2.87   7.0  0.00 0.324  0.32  3945    19   699  3227     0  1128  1055  0.33   208  1155   696   835  1055 43.48  52.1  4438 .0238  1172   -99  1.20  0.98  18.4  99.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  95   216   123  19.7  -6.0 85.80 16.79  0.00  0.00   0.0  0.00 0.321  0.32  3944    19   699  3227     0  1084  1107  0.34   200  1207   644   835  1055 44.17  50.1  4438 .0249  1154   -99  1.20  0.98  18.4  99.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
 2022  96   217   124  21.9  -6.0 86.15 16.79  0.00  0.00   0.0  0.00 0.317  0.32  3943    19   698  3227     0  1036  1165  0.36   191  1264   586   835  1055 44.94  47.8  4438 .0262  1136   -99  1.20  0.98  18.4  99.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.12  0.00  0.00
 2022  97   218   125  24.0  -6.0 86.53 16.79  0.00  0.00   0.0  0.00 0.313  0.31  3943    19   697  3227     0   982  1228  0.38   181  1328   523   835  1055 45.77  44.9  4438 .0277  1116   -99  1.20  0.98  18.4  99.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.27  0.00  0.00
 2022  98   219   126  23.6  -6.0 86.91 16.79  0.00  0.00   0.0  0.00 0.310  0.31  3942    19   696  3227     0   930  1290  0.40   172  1390   461   835  1055 46.60  41.8  4438 .0291  1097   -99  1.20  0.98  18.4  99.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.24  0.00  0.00
 2022  99   220   127  21.8  -6.0 87.26 16.79  0.00  0.00   0.0  0.00 0.307  0.31  3941    19   696  3227     0   881  1348  0.42   163  1447   403   835  1055 47.35  38.6  4438 .0304  1080   -99  1.20  0.98  18.4  99.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.12  0.00  0.00
 2022 100   221   128  22.3  -6.0 87.61 16.79  0.00  0.00   0.0  0.00 0.303  0.30  3940    19   695  3227     0   831  1406  0.44   153  1506   344   835  1055 48.13  35.0  4438 .0317  1063   -99  1.20  0.98  18.4  99.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.15  0.00  0.00
 2022 101   222   129  22.5  -6.0 87.97 16.79  0.00  0.00   0.0  0.00 0.300  0.30  3939    19   694  3227     0   781  1466  0.45   144  1566   285   835  1055 48.91  30.8  4438 .0330  1046   -99  1.20  0.98  18.4  99.9  2.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.16  0.00  0.00
